Episode 1, Score: 6.10596, Steps: 16819, Episode Time: 0h 2m 51.129907846450806s
Episode 2, Score: 21.6404, Steps: 16819, Episode Time: 0h 2m 51.94459533691406s
Episode 3, Score: 12.4089, Steps: 16819, Episode Time: 0h 2m 52.22529339790344s
Episode 4, Score: 14.7573, Steps: 16819, Episode Time: 0h 2m 50.89686965942383s
Episode 5, Score: 51.593, Steps: 16819, Episode Time: 0h 2m 49.81920766830444s
Episode 6, Score: 42.4043, Steps: 16819, Episode Time: 0h 2m 50.998841524124146s
Episode 7, Score: 9.03003, Steps: 16819, Episode Time: 0h 2m 50.38800048828125s
Episode 8, Score: 8.44556, Steps: 16819, Episode Time: 0h 2m 49.70525002479553s
Episode 9, Score: 12.1716, Steps: 16819, Episode Time: 0h 2m 49.79217481613159s
Episode 10, Score: 6.77661, Steps: 16819, Episode Time: 0h 2m 50.11191177368164s
Episode 11, Score: 13.134, Steps: 16819, Episode Time: 0h 2m 52.61267137527466s
Episode 12, Score: 26.929, Steps: 16819, Episode Time: 0h 2m 50.05002737045288s
Episode 13, Score: 18.3557, Steps: 16819, Episode Time: 0h 2m 50.06550908088684s
Episode 14, Score: 36.7908, Steps: 16819, Episode Time: 0h 2m 49.37783193588257s
Episode 15, Score: 113.806, Steps: 16819, Episode Time: 0h 2m 50.49948287010193s
Episode 16, Score: 216.19, Steps: 16819, Episode Time: 0h 2m 50.208401679992676s
Episode 17, Score: 130.236, Steps: 16819, Episode Time: 0h 2m 50.02246141433716s
Episode 18, Score: 109.474, Steps: 16819, Episode Time: 0h 2m 49.7841100692749s
Episode 19, Score: 298.103, Steps: 16819, Episode Time: 0h 2m 50.386049032211304s
Episode 20, Score: 300.667, Steps: 16819, Episode Time: 0h 2m 50.16341304779053s
Episode 21, Score: 293.206, Steps: 16819, Episode Time: 0h 2m 50.49592971801758s
Episode 22, Score: -2.49707, Steps: 16819, Episode Time: 0h 2m 50.632376194000244s
