Episode 1, Score: 8.67163, Steps: 16819, Episode Time: 0h 3m 0.09066486358642578s
Episode 2, Score: 5.82373, Steps: 16819, Episode Time: 0h 3m 2.2552578449249268s
Episode 3, Score: 1.51929, Steps: 16819, Episode Time: 0h 2m 56.20069241523743s
Episode 4, Score: 2.5332, Steps: 16819, Episode Time: 0h 3m 0.1879870891571045s
Episode 5, Score: 7.83789, Steps: 16819, Episode Time: 0h 3m 21.325143098831177s
Episode 6, Score: 12.1182, Steps: 16872, Episode Time: 0h 3m 8.722929954528809s
Episode 7, Score: 21.1248, Steps: 16844, Episode Time: 0h 3m 22.670936346054077s
Episode 8, Score: 68.2505, Steps: 16819, Episode Time: 0h 3m 22.350683212280273s
Episode 9, Score: 92.4373, Steps: 16819, Episode Time: 0h 3m 22.0859797000885s
Episode 10, Score: 119.488, Steps: 16819, Episode Time: 0h 2m 59.01737713813782s
Episode 11, Score: 99.3508, Steps: 16819, Episode Time: 0h 2m 59.69380760192871s
Episode 12, Score: 108.463, Steps: 16819, Episode Time: 0h 3m 7.024569511413574s
Episode 13, Score: 133.541, Steps: 16819, Episode Time: 0h 3m 6.560052394866943s
Episode 14, Score: 206.56, Steps: 16819, Episode Time: 0h 3m 1.035090446472168s
Episode 15, Score: 299.642, Steps: 16819, Episode Time: 0h 3m 6.565711259841919s
Episode 16, Score: 293.805, Steps: 16819, Episode Time: 0h 3m 1.7492141723632812s
Episode 17, Score: 294.271, Steps: 16819, Episode Time: 0h 3m 0.3802051544189453s
Episode 18, Score: 165.858, Steps: 16819, Episode Time: 0h 2m 58.99826383590698s
Episode 19, Score: 168.319, Steps: 16819, Episode Time: 0h 3m 0.6396393775939941s
Episode 20, Score: 468.234, Steps: 7160, Episode Time: 0h 1m 18.592193126678467s
Episode 21, Score: 304.553, Steps: 7960, Episode Time: 0h 1m 28.289714574813843s
Episode 22, Score: 180.422, Steps: 16819, Episode Time: 0h 3m 2.941970109939575s
Episode 23, Score: 302.438, Steps: 16819, Episode Time: 0h 3m 2.8773529529571533s
Episode 24, Score: 308.242, Steps: 16819, Episode Time: 0h 2m 58.617515087127686s
Episode 25, Score: 655.044, Steps: 16819, Episode Time: 0h 3m 3.3709654808044434s
Episode 26, Score: 489.829, Steps: 16819, Episode Time: 0h 3m 0.08082413673400879s
Episode 27, Score: 481.343, Steps: 9960, Episode Time: 0h 1m 47.62144470214844s
Episode 28, Score: 483.84, Steps: 6360, Episode Time: 0h 1m 10.12307858467102s
Episode 29, Score: 715.035, Steps: 6960, Episode Time: 0h 1m 18.04520535469055s
Episode 30, Score: 708.178, Steps: 6360, Episode Time: 0h 1m 12.622601747512817s
Episode 31, Score: 2713.85, Steps: 7160, Episode Time: 0h 1m 19.9559166431427s
Episode 32, Score: 1995.56, Steps: 7360, Episode Time: 0h 1m 20.631903648376465s
Episode 33, Score: 482.39, Steps: 7360, Episode Time: 0h 1m 19.128366947174072s
Episode 34, Score: 667.101, Steps: 6760, Episode Time: 0h 1m 12.518967866897583s
Episode 35, Score: 571.806, Steps: 8160, Episode Time: 0h 1m 27.952544927597046s
Episode 36, Score: 474.398, Steps: 16897, Episode Time: 0h 3m 18.017322540283203s
Episode 37, Score: 576.597, Steps: 13960, Episode Time: 0h 2m 38.43435573577881s
Episode 38, Score: 428.424, Steps: 15460, Episode Time: 0h 2m 54.86722373962402s
Episode 39, Score: 311.037, Steps: 8160, Episode Time: 0h 1m 33.39910626411438s
Episode 40, Score: 302.966, Steps: 6360, Episode Time: 0h 1m 12.067728281021118s
Episode 41, Score: 311.946, Steps: 16819, Episode Time: 0h 3m 9.031476736068726s
Episode 42, Score: 480.008, Steps: 6060, Episode Time: 0h 1m 8.454719066619873s
Episode 43, Score: 483.083, Steps: 5787, Episode Time: 0h 1m 7.776749849319458s
Episode 44, Score: 449.362, Steps: 5696, Episode Time: 0h 1m 5.002066135406494s
Episode 45, Score: 657.097, Steps: 5878, Episode Time: 0h 1m 7.443653106689453s
Episode 46, Score: 311.141, Steps: 5696, Episode Time: 0h 1m 7.302863359451294s
Episode 47, Score: 307.011, Steps: 6660, Episode Time: 0h 1m 16.018161296844482s
Episode 48, Score: 478.131, Steps: 5878, Episode Time: 0h 1m 5.432736396789551s
Episode 49, Score: 308.277, Steps: 6160, Episode Time: 0h 1m 11.216972351074219s
Episode 50, Score: 310.918, Steps: 16819, Episode Time: 0h 3m 10.245683670043945s
Episode 51, Score: 577.056, Steps: 7160, Episode Time: 0h 1m 23.8310444355011s
Episode 52, Score: 482.002, Steps: 6660, Episode Time: 0h 1m 16.604820013046265s
Episode 53, Score: 709.281, Steps: 5969, Episode Time: 0h 1m 9.31909704208374s
Episode 54, Score: 481.505, Steps: 6060, Episode Time: 0h 1m 7.057628393173218s
Episode 55, Score: 475.723, Steps: 16956, Episode Time: 0h 3m 6.32955002784729s
Episode 56, Score: 1706.3, Steps: 6060, Episode Time: 0h 1m 9.772722721099854s
Episode 57, Score: 361.848, Steps: 9860, Episode Time: 0h 1m 52.30298709869385s
Episode 58, Score: 476.801, Steps: 5969, Episode Time: 0h 1m 9.169453382492065s
Episode 59, Score: 9.88647, Steps: 16819, Episode Time: 0h 3m 11.960569620132446s
Episode 60, Score: 237.039, Steps: 16819, Episode Time: 0h 3m 7.49875545501709s
Episode 61, Score: 269.126, Steps: 16819, Episode Time: 0h 3m 3.308781862258911s
Episode 62, Score: 310.746, Steps: 16819, Episode Time: 0h 3m 7.760377645492554s
Episode 63, Score: 472.193, Steps: 16819, Episode Time: 0h 3m 16.397347688674927s
Episode 64, Score: 477.992, Steps: 16819, Episode Time: 0h 3m 15.242757558822632s
Episode 65, Score: 304.353, Steps: 6360, Episode Time: 0h 1m 18.687341451644897s
Episode 66, Score: 307.015, Steps: 9960, Episode Time: 0h 1m 53.80334520339966s
Episode 67, Score: 296.904, Steps: 16882, Episode Time: 0h 3m 9.106782913208008s
Episode 68, Score: 298.562, Steps: 16819, Episode Time: 0h 3m 10.42905330657959s
Episode 69, Score: 491.397, Steps: 5969, Episode Time: 0h 1m 8.103574275970459s
Episode 70, Score: 298.727, Steps: 6160, Episode Time: 0h 1m 9.802460432052612s
Episode 71, Score: 309.14, Steps: 6160, Episode Time: 0h 1m 9.210517406463623s
Episode 72, Score: 476.45, Steps: 16819, Episode Time: 0h 3m 17.579479932785034s
Episode 73, Score: 474.338, Steps: 16819, Episode Time: 0h 3m 10.604664087295532s
Episode 74, Score: 185.952, Steps: 16819, Episode Time: 0h 3m 7.467586994171143s
Episode 75, Score: 478.612, Steps: 16819, Episode Time: 0h 3m 7.41136908531189s
Episode 76, Score: 488.599, Steps: 6160, Episode Time: 0h 1m 11.093671798706055s
Episode 77, Score: 708.692, Steps: 16819, Episode Time: 0h 3m 8.359157085418701s
Episode 78, Score: 660.924, Steps: 6360, Episode Time: 0h 1m 11.808285474777222s
Episode 79, Score: 200.339, Steps: 16819, Episode Time: 0h 3m 2.621793746948242s
Episode 80, Score: 11.4795, Steps: 16819, Episode Time: 0h 2m 59.28965663909912s
Episode 81, Score: 483.48, Steps: 9060, Episode Time: 0h 1m 39.02879524230957s
Episode 82, Score: 311.585, Steps: 6060, Episode Time: 0h 1m 9.583210229873657s
Episode 83, Score: 303.416, Steps: 16819, Episode Time: 0h 3m 8.57493782043457s
Episode 84, Score: 586.508, Steps: 16819, Episode Time: 0h 3m 10.520653247833252s
Episode 85, Score: 482.28, Steps: 5969, Episode Time: 0h 1m 6.421644926071167s
Episode 86, Score: 710.382, Steps: 7460, Episode Time: 0h 1m 24.036700963974s
Episode 87, Score: 312.436, Steps: 16819, Episode Time: 0h 3m 3.8264830112457275s
Episode 88, Score: 476.795, Steps: 16819, Episode Time: 0h 3m 0.4448978900909424s
Episode 89, Score: 292.585, Steps: 16819, Episode Time: 0h 3m 4.499750852584839s
Episode 90, Score: 481.021, Steps: 12560, Episode Time: 0h 2m 19.793212175369263s
Episode 91, Score: 488.69, Steps: 5787, Episode Time: 0h 1m 7.407609224319458s
Episode 92, Score: 311.454, Steps: 14960, Episode Time: 0h 2m 49.33112025260925s
Episode 93, Score: 298.129, Steps: 5878, Episode Time: 0h 1m 5.43790078163147s
Episode 94, Score: 485.534, Steps: 8060, Episode Time: 0h 1m 31.339059829711914s
Episode 95, Score: 573.402, Steps: 5969, Episode Time: 0h 1m 9.365906238555908s
Episode 96, Score: 480.503, Steps: 5969, Episode Time: 0h 1m 6.644854307174683s
Episode 97, Score: 253.337, Steps: 6260, Episode Time: 0h 1m 10.269717931747437s
Episode 98, Score: 479.916, Steps: 5969, Episode Time: 0h 1m 7.489057302474976s
Episode 99, Score: 573.656, Steps: 16819, Episode Time: 0h 3m 7.021906137466431s
Episode 100, Score: 485.243, Steps: 16819, Episode Time: 0h 3m 10.672579526901245s
Episode 101, Score: 573.08, Steps: 16819, Episode Time: 0h 3m 4.751432657241821s
Episode 102, Score: 661.75, Steps: 6560, Episode Time: 0h 1m 16.414843320846558s
Episode 103, Score: 576.08, Steps: 6260, Episode Time: 0h 1m 11.88416600227356s
Episode 104, Score: 712.52, Steps: 16819, Episode Time: 0h 3m 8.084240913391113s
Episode 105, Score: 297.291, Steps: 16819, Episode Time: 0h 3m 13.78217077255249s
Episode 106, Score: 483.206, Steps: 6260, Episode Time: 0h 1m 10.821655750274658s
Episode 107, Score: 481.324, Steps: 16819, Episode Time: 0h 3m 6.054084062576294s
Episode 108, Score: 396.689, Steps: 16819, Episode Time: 0h 3m 8.367650985717773s
Episode 109, Score: 302.443, Steps: 16819, Episode Time: 0h 3m 6.703502178192139s
Episode 110, Score: 476.535, Steps: 16819, Episode Time: 0h 3m 6.108356475830078s
Episode 111, Score: 43.5339, Steps: 7960, Episode Time: 0h 1m 29.729602575302124s
Episode 112, Score: 295.205, Steps: 16819, Episode Time: 0h 3m 9.899278402328491s
Episode 113, Score: 483.013, Steps: 16819, Episode Time: 0h 3m 8.454121828079224s
Episode 114, Score: 487.075, Steps: 16819, Episode Time: 0h 3m 6.904029369354248s
Episode 115, Score: 484.485, Steps: 16819, Episode Time: 0h 3m 6.340011358261108s
Episode 116, Score: 486.768, Steps: 16819, Episode Time: 0h 3m 6.550612211227417s
Episode 117, Score: 487.677, Steps: 16819, Episode Time: 0h 3m 9.52867841720581s
Episode 118, Score: 501.681, Steps: 6360, Episode Time: 0h 1m 14.825701713562012s
Episode 119, Score: 485.752, Steps: 6460, Episode Time: 0h 1m 13.242431402206421s
Episode 120, Score: 488.127, Steps: 6160, Episode Time: 0h 1m 8.576038599014282s
Episode 121, Score: 487.209, Steps: 5787, Episode Time: 0h 1m 6.974562644958496s
Episode 122, Score: 490.093, Steps: 15160, Episode Time: 0h 2m 52.11299991607666s
Episode 123, Score: 487.396, Steps: 16819, Episode Time: 0h 3m 0.7175083160400391s
Episode 124, Score: 700.27, Steps: 16819, Episode Time: 0h 3m 3.2113382816314697s
Episode 125, Score: 2693.18, Steps: 6660, Episode Time: 0h 1m 12.111001968383789s
Episode 126, Score: 299.747, Steps: 16826, Episode Time: 0h 2m 59.299394845962524s
Episode 127, Score: 488.787, Steps: 6660, Episode Time: 0h 1m 12.114999771118164s
Episode 128, Score: 1703.22, Steps: 6360, Episode Time: 0h 1m 9.415146589279175s
Episode 129, Score: 309.597, Steps: 7060, Episode Time: 0h 1m 16.579683303833008s
Episode 130, Score: 488.242, Steps: 6160, Episode Time: 0h 1m 6.792818546295166s
Episode 131, Score: 306.699, Steps: 16819, Episode Time: 0h 2m 55.42663216590881s
Episode 132, Score: 1443.24, Steps: 16819, Episode Time: 0h 2m 59.006136894226074s
Episode 133, Score: 488.605, Steps: 16819, Episode Time: 0h 2m 58.621779680252075s
Episode 134, Score: 478.277, Steps: 5969, Episode Time: 0h 1m 4.516150951385498s
Episode 135, Score: 707.975, Steps: 16819, Episode Time: 0h 3m 0.11944055557250977s
Episode 136, Score: 688.716, Steps: 16819, Episode Time: 0h 3m 34.8639132976532s
Episode 137, Score: 708.976, Steps: 5878, Episode Time: 0h 1m 18.203189611434937s
Episode 138, Score: 481.597, Steps: 7760, Episode Time: 0h 1m 41.33516192436218s
Episode 139, Score: 480.253, Steps: 5969, Episode Time: 0h 1m 19.317556619644165s
Episode 140, Score: 705.166, Steps: 16819, Episode Time: 0h 3m 41.447378158569336s
Episode 141, Score: 481.705, Steps: 6460, Episode Time: 0h 1m 25.72715163230896s
Episode 142, Score: 687.159, Steps: 16819, Episode Time: 0h 3m 39.407840967178345s
Episode 143, Score: 706.236, Steps: 16819, Episode Time: 0h 3m 40.53399848937988s
Episode 144, Score: 710.538, Steps: 7760, Episode Time: 0h 1m 43.15494894981384s
Episode 145, Score: 712.157, Steps: 7860, Episode Time: 0h 1m 44.10014629364014s
Episode 146, Score: 491.634, Steps: 13160, Episode Time: 0h 2m 53.29161214828491s
Episode 147, Score: 486.024, Steps: 9360, Episode Time: 0h 2m 3.2958593368530273s
Episode 148, Score: 448.691, Steps: 7760, Episode Time: 0h 1m 42.89337110519409s
Episode 149, Score: 493.263, Steps: 7360, Episode Time: 0h 1m 38.124027490615845s
Episode 150, Score: 707.557, Steps: 7160, Episode Time: 0h 1m 33.75776553153992s
Episode 151, Score: 703.384, Steps: 7560, Episode Time: 0h 1m 39.36077523231506s
Episode 152, Score: 475.338, Steps: 7460, Episode Time: 0h 1m 37.99564528465271s
Episode 153, Score: 709.64, Steps: 7360, Episode Time: 0h 1m 36.59219527244568s
Episode 154, Score: 533.657, Steps: 7560, Episode Time: 0h 1m 39.79399561882019s
Episode 155, Score: 707.054, Steps: 7660, Episode Time: 0h 1m 40.94661998748779s
Episode 156, Score: 476.757, Steps: 9060, Episode Time: 0h 1m 59.08193111419678s
Episode 157, Score: 554.791, Steps: 7360, Episode Time: 0h 1m 37.29192113876343s
Episode 158, Score: 487.405, Steps: 7160, Episode Time: 0h 1m 34.42845320701599s
Episode 159, Score: 484.176, Steps: 7160, Episode Time: 0h 1m 34.74054670333862s
Episode 160, Score: 1995.6, Steps: 7460, Episode Time: 0h 1m 38.93611693382263s
Episode 161, Score: 679.024, Steps: 8060, Episode Time: 0h 1m 46.04669666290283s
Episode 162, Score: 272.79, Steps: 11560, Episode Time: 0h 2m 31.775288105010986s
Episode 163, Score: 700.716, Steps: 16819, Episode Time: 0h 3m 40.48197054862976s
Episode 164, Score: 478.792, Steps: 16819, Episode Time: 0h 3m 40.80570888519287s
Episode 165, Score: 479.679, Steps: 16819, Episode Time: 0h 3m 4.6775524616241455s
Episode 166, Score: 717.275, Steps: 7660, Episode Time: 0h 1m 22.370932817459106s
Episode 167, Score: 311.42, Steps: 7260, Episode Time: 0h 1m 17.887812614440918s
Episode 168, Score: 484.372, Steps: 7160, Episode Time: 0h 1m 16.9704806804657s
Episode 169, Score: 312.603, Steps: 7360, Episode Time: 0h 1m 18.808892965316772s
Episode 170, Score: 708.599, Steps: 7160, Episode Time: 0h 1m 16.51860213279724s
Episode 171, Score: 715.424, Steps: 7260, Episode Time: 0h 1m 18.576651096343994s
Episode 172, Score: 1906.37, Steps: 7360, Episode Time: 0h 1m 17.895528554916382s
Episode 173, Score: 1713.9, Steps: 6560, Episode Time: 0h 1m 8.63670563697815s
Episode 174, Score: 578.641, Steps: 7060, Episode Time: 0h 1m 14.27005124092102s
Episode 175, Score: 592.169, Steps: 16819, Episode Time: 0h 2m 53.5023889541626s
Episode 176, Score: 1700.54, Steps: 8660, Episode Time: 0h 1m 31.096487760543823s
Episode 177, Score: 485.316, Steps: 7460, Episode Time: 0h 1m 18.323768377304077s
Episode 178, Score: 577.984, Steps: 7460, Episode Time: 0h 1m 18.104650735855103s
Episode 179, Score: 653.711, Steps: 6460, Episode Time: 0h 1m 8.983055353164673s
Episode 180, Score: 485.263, Steps: 6960, Episode Time: 0h 1m 13.860450983047485s
Episode 181, Score: 298.916, Steps: 15160, Episode Time: 0h 2m 36.45475387573242s
Episode 182, Score: 311.0, Steps: 7060, Episode Time: 0h 1m 13.82208514213562s
Episode 183, Score: 572.068, Steps: 7160, Episode Time: 0h 1m 15.231215715408325s
Episode 184, Score: 490.566, Steps: 7560, Episode Time: 0h 1m 19.028748035430908s
Episode 185, Score: 571.015, Steps: 7660, Episode Time: 0h 1m 20.134926080703735s
Episode 186, Score: 486.069, Steps: 16999, Episode Time: 0h 2m 56.11768889427185s
Episode 187, Score: 714.551, Steps: 16819, Episode Time: 0h 2m 53.45802545547485s
Episode 188, Score: 312.994, Steps: 16819, Episode Time: 0h 2m 53.89450263977051s
Episode 189, Score: 480.273, Steps: 6860, Episode Time: 0h 1m 11.691985845565796s
Episode 190, Score: 333.826, Steps: 8360, Episode Time: 0h 1m 27.470685720443726s
Episode 191, Score: 479.37, Steps: 16819, Episode Time: 0h 2m 53.3470675945282s
Episode 192, Score: 577.613, Steps: 8060, Episode Time: 0h 1m 24.45241641998291s
Episode 193, Score: 321.259, Steps: 6960, Episode Time: 0h 1m 12.957656621932983s
Episode 194, Score: 653.32, Steps: 7160, Episode Time: 0h 1m 14.973827362060547s
Episode 195, Score: 654.263, Steps: 6660, Episode Time: 0h 1m 9.804447412490845s
Episode 196, Score: 627.44, Steps: 6660, Episode Time: 0h 1m 10.403984785079956s
Episode 197, Score: 704.926, Steps: 7060, Episode Time: 0h 1m 14.80688214302063s
Episode 198, Score: 491.869, Steps: 6760, Episode Time: 0h 1m 10.936294794082642s
Episode 199, Score: 471.769, Steps: 10560, Episode Time: 0h 1m 49.585314989089966s
