Episode 1, Score: 68.0, Steps: 601, Episode Time: 0h 0m 7.458632707595825s
Episode 110, Score: 112.0, Steps: 410, Episode Time: 0h 0m 5.920603275299072s
Episode 111, Score: 88.0, Steps: 461, Episode Time: 0h 0m 6.416996955871582s
Episode 112, Score: 69.0, Steps: 429, Episode Time: 0h 0m 6.393725395202637s
Episode 113, Score: 83.0, Steps: 331, Episode Time: 0h 0m 4.835796117782593s
Episode 114, Score: 104.0, Steps: 339, Episode Time: 0h 0m 5.005810976028442s
Episode 115, Score: 98.0, Steps: 356, Episode Time: 0h 0m 5.208042860031128s
Episode 116, Score: 107.0, Steps: 400, Episode Time: 0h 0m 5.524219036102295s
Episode 117, Score: 98.0, Steps: 446, Episode Time: 0h 0m 6.234705209732056s
Episode 118, Score: 91.0, Steps: 451, Episode Time: 0h 0m 6.693284511566162s
Episode 119, Score: 82.0, Steps: 365, Episode Time: 0h 0m 5.5782225131988525s
Episode 120, Score: 91.0, Steps: 420, Episode Time: 0h 0m 6.089720964431763s
Episode 121, Score: 97.0, Steps: 386, Episode Time: 0h 0m 5.753457069396973s
Episode 122, Score: 102.0, Steps: 389, Episode Time: 0h 0m 5.624406576156616s
Episode 123, Score: 80.0, Steps: 417, Episode Time: 0h 0m 6.00256609916687s
Episode 124, Score: 89.0, Steps: 396, Episode Time: 0h 0m 5.6743762493133545s
Episode 125, Score: 139.0, Steps: 381, Episode Time: 0h 0m 5.8373870849609375s
Episode 126, Score: 86.0, Steps: 328, Episode Time: 0h 0m 4.964715480804443s
Episode 127, Score: 122.0, Steps: 332, Episode Time: 0h 0m 5.708092212677002s
Episode 128, Score: 81.0, Steps: 375, Episode Time: 0h 0m 6.4576005935668945s
Episode 129, Score: 65.0, Steps: 430, Episode Time: 0h 0m 6.945954084396362s
Episode 130, Score: 105.0, Steps: 487, Episode Time: 0h 0m 7.985794305801392s
Episode 131, Score: 101.0, Steps: 359, Episode Time: 0h 0m 6.839411020278931s
Episode 132, Score: 85.0, Steps: 932, Episode Time: 0h 0m 13.428385734558105s
Episode 133, Score: 93.0, Steps: 439, Episode Time: 0h 0m 7.017977714538574s
Episode 134, Score: 101.0, Steps: 1000, Episode Time: 0h 0m 16.00289273262024s
Episode 135, Score: 98.0, Steps: 511, Episode Time: 0h 0m 8.517216205596924s
Episode 136, Score: 83.0, Steps: 307, Episode Time: 0h 0m 4.758394956588745s
Episode 137, Score: 106.0, Steps: 685, Episode Time: 0h 0m 9.674177169799805s
Episode 138, Score: 102.0, Steps: 398, Episode Time: 0h 0m 5.959481954574585s
Episode 139, Score: 82.0, Steps: 417, Episode Time: 0h 0m 6.136800050735474s
Episode 140, Score: 87.0, Steps: 392, Episode Time: 0h 0m 6.044501066207886s
Episode 141, Score: 86.0, Steps: 362, Episode Time: 0h 0m 5.734334707260132s
Episode 142, Score: 101.0, Steps: 428, Episode Time: 0h 0m 6.567890167236328s
Episode 143, Score: 102.0, Steps: 358, Episode Time: 0h 0m 5.312000513076782s
Episode 144, Score: 83.0, Steps: 394, Episode Time: 0h 0m 5.6682045459747314s
Episode 145, Score: 120.0, Steps: 407, Episode Time: 0h 0m 6.04855751991272s
Episode 146, Score: 96.0, Steps: 315, Episode Time: 0h 0m 4.935865163803101s
Episode 147, Score: 104.0, Steps: 397, Episode Time: 0h 0m 6.111497640609741s
Episode 148, Score: 92.0, Steps: 503, Episode Time: 0h 0m 7.359490394592285s
Episode 149, Score: 85.0, Steps: 403, Episode Time: 0h 0m 6.502914667129517s
Episode 150, Score: 92.0, Steps: 371, Episode Time: 0h 0m 5.468080043792725s
Episode 151, Score: 83.0, Steps: 538, Episode Time: 0h 0m 7.485736846923828s
Episode 152, Score: 100.0, Steps: 463, Episode Time: 0h 0m 7.851311683654785s
Episode 153, Score: 102.0, Steps: 382, Episode Time: 0h 0m 6.755463123321533s
Episode 154, Score: 73.0, Steps: 403, Episode Time: 0h 0m 6.379417181015015s
Episode 155, Score: 90.0, Steps: 373, Episode Time: 0h 0m 5.782165050506592s
Episode 156, Score: 63.0, Steps: 316, Episode Time: 0h 0m 4.810605764389038s
Episode 157, Score: 94.0, Steps: 372, Episode Time: 0h 0m 5.843289613723755s
Episode 158, Score: 107.0, Steps: 415, Episode Time: 0h 0m 6.232599258422852s
Episode 159, Score: 116.0, Steps: 402, Episode Time: 0h 0m 5.782440185546875s
Episode 160, Score: 122.0, Steps: 378, Episode Time: 0h 0m 5.634363412857056s
Episode 161, Score: 111.0, Steps: 426, Episode Time: 0h 0m 6.211747884750366s
Episode 162, Score: 54.0, Steps: 402, Episode Time: 0h 0m 6.688954591751099s
Episode 163, Score: 100.0, Steps: 477, Episode Time: 0h 0m 6.626962900161743s
Episode 164, Score: 127.0, Steps: 375, Episode Time: 0h 0m 5.286833763122559s
Episode 165, Score: 114.0, Steps: 622, Episode Time: 0h 0m 8.513470649719238s
Episode 166, Score: 103.0, Steps: 319, Episode Time: 0h 0m 4.787549257278442s
Episode 167, Score: 100.0, Steps: 409, Episode Time: 0h 0m 5.81043004989624s
Episode 168, Score: 106.0, Steps: 406, Episode Time: 0h 0m 5.851363897323608s
Episode 169, Score: 92.0, Steps: 376, Episode Time: 0h 0m 5.583289623260498s
Episode 170, Score: 59.0, Steps: 470, Episode Time: 0h 0m 6.610881328582764s
Episode 171, Score: 88.0, Steps: 478, Episode Time: 0h 0m 7.194212198257446s
Episode 172, Score: 113.0, Steps: 348, Episode Time: 0h 0m 5.755179166793823s
Episode 173, Score: 83.0, Steps: 379, Episode Time: 0h 0m 5.934475421905518s
Episode 174, Score: 106.0, Steps: 328, Episode Time: 0h 0m 5.097728967666626s
Episode 175, Score: 106.0, Steps: 365, Episode Time: 0h 0m 5.441138029098511s
Episode 176, Score: 81.0, Steps: 301, Episode Time: 0h 0m 4.543482303619385s
Episode 177, Score: 93.0, Steps: 667, Episode Time: 0h 0m 9.46397352218628s
Episode 178, Score: 61.0, Steps: 436, Episode Time: 0h 0m 6.441914319992065s
Episode 179, Score: 83.0, Steps: 585, Episode Time: 0h 0m 8.193174362182617s
Episode 180, Score: 53.0, Steps: 1845, Episode Time: 0h 0m 25.781927585601807s
Episode 181, Score: 85.0, Steps: 981, Episode Time: 0h 0m 13.287835836410522s
Episode 182, Score: 75.0, Steps: 338, Episode Time: 0h 0m 5.57116174697876s
Episode 183, Score: 86.0, Steps: 1201, Episode Time: 0h 0m 16.596229791641235s
Episode 184, Score: 79.0, Steps: 495, Episode Time: 0h 0m 8.010009050369263s
Episode 185, Score: 93.0, Steps: 499, Episode Time: 0h 0m 7.212397575378418s
Episode 186, Score: 82.0, Steps: 422, Episode Time: 0h 0m 6.084664583206177s
Episode 187, Score: 107.0, Steps: 392, Episode Time: 0h 0m 5.754328489303589s
Episode 188, Score: 81.0, Steps: 398, Episode Time: 0h 0m 6.015614986419678s
Episode 189, Score: 77.0, Steps: 477, Episode Time: 0h 0m 7.360596179962158s
Episode 190, Score: 108.0, Steps: 412, Episode Time: 0h 0m 5.973695755004883s
Episode 191, Score: 83.0, Steps: 367, Episode Time: 0h 0m 5.62018084526062s
Episode 192, Score: 122.0, Steps: 382, Episode Time: 0h 0m 6.179595232009888s
Episode 193, Score: 89.0, Steps: 509, Episode Time: 0h 0m 7.282312393188477s
Episode 194, Score: 93.0, Steps: 351, Episode Time: 0h 0m 5.638427734375s
Episode 195, Score: 91.0, Steps: 312, Episode Time: 0h 0m 5.195861339569092s
Episode 196, Score: 92.0, Steps: 371, Episode Time: 0h 0m 5.989623546600342s
Episode 197, Score: 125.0, Steps: 365, Episode Time: 0h 0m 5.373625993728638s
Episode 198, Score: 104.0, Steps: 378, Episode Time: 0h 0m 5.730185508728027s
Episode 199, Score: 102.0, Steps: 381, Episode Time: 0h 0m 5.752223253250122s
Episode 200, Score: 81.0, Steps: 337, Episode Time: 0h 0m 4.987748622894287s
Episode 201, Score: 126.0, Steps: 301, Episode Time: 0h 0m 4.739620685577393s
Episode 202, Score: 108.0, Steps: 388, Episode Time: 0h 0m 5.606340646743774s
Episode 203, Score: 91.0, Steps: 385, Episode Time: 0h 0m 5.96155571937561s
Episode 204, Score: 113.0, Steps: 329, Episode Time: 0h 0m 5.312036514282227s
Episode 205, Score: 94.0, Steps: 433, Episode Time: 0h 0m 6.5770957469940186s
Episode 206, Score: 126.0, Steps: 332, Episode Time: 0h 0m 5.158793926239014s
Episode 207, Score: 72.0, Steps: 349, Episode Time: 0h 0m 5.8683342933654785s
Episode 208, Score: 130.0, Steps: 438, Episode Time: 0h 0m 6.6260435581207275s
Episode 209, Score: 118.0, Steps: 352, Episode Time: 0h 0m 5.168932676315308s
Episode 210, Score: 110.0, Steps: 355, Episode Time: 0h 0m 5.471102714538574s
Episode 211, Score: 120.0, Steps: 344, Episode Time: 0h 0m 5.049712181091309s
Episode 212, Score: 100.0, Steps: 410, Episode Time: 0h 0m 5.848422527313232s
Episode 213, Score: 83.0, Steps: 391, Episode Time: 0h 0m 6.441837549209595s
Episode 214, Score: 93.0, Steps: 434, Episode Time: 0h 0m 6.294633388519287s
Episode 215, Score: 64.0, Steps: 341, Episode Time: 0h 0m 5.251892805099487s
Episode 216, Score: 75.0, Steps: 349, Episode Time: 0h 0m 5.090946912765503s
Episode 217, Score: 103.0, Steps: 330, Episode Time: 0h 0m 5.5470287799835205s
Episode 218, Score: 73.0, Steps: 355, Episode Time: 0h 0m 5.259742259979248s
Episode 219, Score: 86.0, Steps: 339, Episode Time: 0h 0m 5.392943620681763s
Episode 220, Score: 100.0, Steps: 392, Episode Time: 0h 0m 5.8052051067352295s
Episode 221, Score: 83.0, Steps: 409, Episode Time: 0h 0m 6.167431354522705s
Episode 222, Score: 83.0, Steps: 418, Episode Time: 0h 0m 6.231539726257324s
Episode 223, Score: 109.0, Steps: 421, Episode Time: 0h 0m 6.4196038246154785s
Episode 224, Score: 102.0, Steps: 407, Episode Time: 0h 0m 6.29753041267395s
Episode 225, Score: 100.0, Steps: 400, Episode Time: 0h 0m 6.6157262325286865s
Episode 226, Score: 90.0, Steps: 397, Episode Time: 0h 0m 6.095502614974976s
Episode 227, Score: 84.0, Steps: 348, Episode Time: 0h 0m 5.08779764175415s
Episode 228, Score: 86.0, Steps: 436, Episode Time: 0h 0m 6.375905990600586s
Episode 229, Score: 100.0, Steps: 385, Episode Time: 0h 0m 5.786313056945801s
Episode 230, Score: 101.0, Steps: 392, Episode Time: 0h 0m 5.877383232116699s
Episode 231, Score: 111.0, Steps: 397, Episode Time: 0h 0m 5.647334337234497s
Episode 232, Score: 100.0, Steps: 392, Episode Time: 0h 0m 5.619131565093994s
Episode 233, Score: 94.0, Steps: 405, Episode Time: 0h 0m 5.804332733154297s
Episode 234, Score: 100.0, Steps: 382, Episode Time: 0h 0m 5.544130325317383s
Episode 235, Score: 101.0, Steps: 378, Episode Time: 0h 0m 5.510051965713501s
Episode 236, Score: 98.0, Steps: 340, Episode Time: 0h 0m 4.882748126983643s
Episode 237, Score: 95.0, Steps: 347, Episode Time: 0h 0m 5.081712007522583s
Episode 238, Score: 50.0, Steps: 350, Episode Time: 0h 0m 5.8253138065338135s
Episode 239, Score: 86.0, Steps: 398, Episode Time: 0h 0m 5.629240989685059s
Episode 240, Score: 93.0, Steps: 435, Episode Time: 0h 0m 6.434802055358887s
Episode 241, Score: 77.0, Steps: 450, Episode Time: 0h 0m 6.474898338317871s
Episode 242, Score: 95.0, Steps: 356, Episode Time: 0h 0m 5.52418327331543s
Episode 243, Score: 114.0, Steps: 397, Episode Time: 0h 0m 5.95061182975769s
Episode 244, Score: 116.0, Steps: 403, Episode Time: 0h 0m 5.851328611373901s
Episode 245, Score: 92.0, Steps: 335, Episode Time: 0h 0m 5.15378737449646s
Episode 246, Score: 100.0, Steps: 382, Episode Time: 0h 0m 5.789365530014038s
Episode 247, Score: 100.0, Steps: 368, Episode Time: 0h 0m 5.900602340698242s
Episode 248, Score: 85.0, Steps: 351, Episode Time: 0h 0m 5.200886487960815s
Episode 249, Score: 88.0, Steps: 405, Episode Time: 0h 0m 5.955663204193115s
Episode 250, Score: 110.0, Steps: 311, Episode Time: 0h 0m 4.705623388290405s
Episode 251, Score: 81.0, Steps: 384, Episode Time: 0h 0m 6.130725145339966s
Episode 252, Score: 74.0, Steps: 329, Episode Time: 0h 0m 5.329986810684204s
Episode 253, Score: 99.0, Steps: 387, Episode Time: 0h 0m 5.839375257492065s
Episode 254, Score: 98.0, Steps: 323, Episode Time: 0h 0m 4.999706506729126s
Episode 255, Score: 102.0, Steps: 450, Episode Time: 0h 0m 6.601949691772461s
Episode 256, Score: 101.0, Steps: 319, Episode Time: 0h 0m 4.916651964187622s
Episode 257, Score: 111.0, Steps: 383, Episode Time: 0h 0m 5.743377447128296s
Episode 258, Score: 93.0, Steps: 346, Episode Time: 0h 0m 5.50020694732666s
Episode 259, Score: 93.0, Steps: 333, Episode Time: 0h 0m 5.175931930541992s
Episode 260, Score: 112.0, Steps: 399, Episode Time: 0h 0m 5.873389720916748s
Episode 261, Score: 130.0, Steps: 375, Episode Time: 0h 0m 5.517235517501831s
Episode 262, Score: 80.0, Steps: 391, Episode Time: 0h 0m 5.628238201141357s
Episode 263, Score: 88.0, Steps: 452, Episode Time: 0h 0m 6.400913715362549s
Episode 264, Score: 96.0, Steps: 355, Episode Time: 0h 0m 5.4030280113220215s
Episode 265, Score: 103.0, Steps: 341, Episode Time: 0h 0m 5.065014839172363s
Episode 266, Score: 84.0, Steps: 338, Episode Time: 0h 0m 5.192919731140137s
Episode 267, Score: 108.0, Steps: 401, Episode Time: 0h 0m 6.046602010726929s
Episode 268, Score: 102.0, Steps: 338, Episode Time: 0h 0m 5.192949295043945s
Episode 269, Score: 101.0, Steps: 376, Episode Time: 0h 0m 6.073842287063599s
Episode 270, Score: 96.0, Steps: 410, Episode Time: 0h 0m 5.743499040603638s
Episode 271, Score: 73.0, Steps: 399, Episode Time: 0h 0m 6.0515971183776855s
Episode 272, Score: 124.0, Steps: 392, Episode Time: 0h 0m 5.755285263061523s
Episode 273, Score: 70.0, Steps: 440, Episode Time: 0h 0m 6.26475715637207s
Episode 274, Score: 81.0, Steps: 422, Episode Time: 0h 0m 5.954482793807983s
Episode 275, Score: 85.0, Steps: 453, Episode Time: 0h 0m 6.6149492263793945s
Episode 276, Score: 76.0, Steps: 380, Episode Time: 0h 0m 5.70823073387146s
Episode 277, Score: 144.0, Steps: 368, Episode Time: 0h 0m 5.436130523681641s
Episode 278, Score: 102.0, Steps: 657, Episode Time: 0h 0m 9.150947093963623s
Episode 279, Score: 111.0, Steps: 369, Episode Time: 0h 0m 5.397132396697998s
Episode 280, Score: 94.0, Steps: 382, Episode Time: 0h 0m 5.724453687667847s
Episode 281, Score: 131.0, Steps: 462, Episode Time: 0h 0m 6.991158723831177s
Episode 282, Score: 105.0, Steps: 509, Episode Time: 0h 0m 7.20950722694397s
Episode 283, Score: 59.0, Steps: 421, Episode Time: 0h 0m 6.087457656860352s
Episode 284, Score: 105.0, Steps: 361, Episode Time: 0h 0m 5.212153673171997s
Episode 285, Score: 109.0, Steps: 416, Episode Time: 0h 0m 5.919354200363159s
Episode 286, Score: 110.0, Steps: 398, Episode Time: 0h 0m 6.063776016235352s
Episode 287, Score: 91.0, Steps: 393, Episode Time: 0h 0m 5.734348297119141s
Episode 288, Score: 116.0, Steps: 346, Episode Time: 0h 0m 5.019706964492798s
Episode 289, Score: 117.0, Steps: 385, Episode Time: 0h 0m 5.978530645370483s
Episode 290, Score: 69.0, Steps: 878, Episode Time: 0h 0m 12.218057632446289s
Episode 291, Score: 77.0, Steps: 350, Episode Time: 0h 0m 5.31698751449585s
Episode 292, Score: 102.0, Steps: 445, Episode Time: 0h 0m 6.662973165512085s
Episode 293, Score: 105.0, Steps: 414, Episode Time: 0h 0m 5.998639345169067s
Episode 294, Score: 103.0, Steps: 348, Episode Time: 0h 0m 5.0157082080841064s
Episode 295, Score: 76.0, Steps: 354, Episode Time: 0h 0m 5.378140926361084s
Episode 296, Score: 112.0, Steps: 368, Episode Time: 0h 0m 5.506152391433716s
Episode 297, Score: 94.0, Steps: 334, Episode Time: 0h 0m 4.8948094844818115s
Episode 298, Score: 99.0, Steps: 348, Episode Time: 0h 0m 5.706317186355591s
Episode 299, Score: 119.0, Steps: 375, Episode Time: 0h 0m 5.549201965332031s
Episode 300, Score: 87.0, Steps: 352, Episode Time: 0h 0m 5.059737682342529s
Episode 301, Score: 121.0, Steps: 348, Episode Time: 0h 0m 5.070047855377197s
Episode 302, Score: 92.0, Steps: 464, Episode Time: 0h 0m 6.759035110473633s
Episode 303, Score: 93.0, Steps: 395, Episode Time: 0h 0m 5.90376091003418s
Episode 304, Score: 105.0, Steps: 406, Episode Time: 0h 0m 6.021632671356201s
Episode 305, Score: 86.0, Steps: 380, Episode Time: 0h 0m 5.614086627960205s
Episode 306, Score: 69.0, Steps: 354, Episode Time: 0h 0m 5.457103967666626s
Episode 307, Score: 107.0, Steps: 554, Episode Time: 0h 0m 7.724823236465454s
Episode 308, Score: 98.0, Steps: 350, Episode Time: 0h 0m 5.451030731201172s
Episode 309, Score: 87.0, Steps: 373, Episode Time: 0h 0m 5.490151882171631s
Episode 310, Score: 60.0, Steps: 499, Episode Time: 0h 0m 7.394575595855713s
Episode 311, Score: 87.0, Steps: 331, Episode Time: 0h 0m 4.823596954345703s
Episode 312, Score: 99.0, Steps: 358, Episode Time: 0h 0m 5.24492335319519s
Episode 313, Score: 106.0, Steps: 405, Episode Time: 0h 0m 5.925373077392578s
Episode 314, Score: 90.0, Steps: 343, Episode Time: 0h 0m 5.22493314743042s
Episode 315, Score: 84.0, Steps: 365, Episode Time: 0h 0m 5.571233749389648s
Episode 316, Score: 102.0, Steps: 492, Episode Time: 0h 0m 6.870020627975464s
Episode 317, Score: 112.0, Steps: 404, Episode Time: 0h 0m 5.774253845214844s
Episode 318, Score: 108.0, Steps: 466, Episode Time: 0h 0m 7.181326627731323s
Episode 319, Score: 91.0, Steps: 377, Episode Time: 0h 0m 5.885658264160156s
Episode 320, Score: 122.0, Steps: 422, Episode Time: 0h 0m 6.157695531845093s
Episode 321, Score: 160.0, Steps: 415, Episode Time: 0h 0m 6.157616138458252s
Episode 322, Score: 107.0, Steps: 447, Episode Time: 0h 0m 6.2737038135528564s
Episode 323, Score: 120.0, Steps: 378, Episode Time: 0h 0m 5.704432487487793s
