Episode 1, Score: 7.72998, Steps: 16819, Episode Time: 0h 2m 57.8084077835083s
Episode 2, Score: 1.37695, Steps: 16819, Episode Time: 0h 2m 51.95533299446106s
Episode 3, Score: 17.8376, Steps: 16819, Episode Time: 0h 2m 52.59228992462158s
Episode 4, Score: 11.5117, Steps: 16819, Episode Time: 0h 2m 53.31448030471802s
Episode 5, Score: 17.8386, Steps: 16819, Episode Time: 0h 2m 50.73265361785889s
Episode 6, Score: 37.6631, Steps: 16819, Episode Time: 0h 2m 51.698957204818726s
Episode 7, Score: 20.7097, Steps: 16819, Episode Time: 0h 2m 51.59016156196594s
Episode 8, Score: 8.67651, Steps: 16819, Episode Time: 0h 2m 51.591795444488525s
Episode 9, Score: 13.1826, Steps: 16819, Episode Time: 0h 2m 51.86167073249817s
Episode 10, Score: 301.51, Steps: 16819, Episode Time: 0h 2m 51.86274814605713s
Episode 11, Score: 561.192, Steps: 16819, Episode Time: 0h 2m 51.13652229309082s
Episode 12, Score: 292.646, Steps: 16819, Episode Time: 0h 2m 52.18264675140381s
Episode 13, Score: 221.248, Steps: 16819, Episode Time: 0h 2m 51.08804893493652s
Episode 14, Score: 41.6379, Steps: 16819, Episode Time: 0h 2m 54.96793174743652s
Episode 15, Score: 127.357, Steps: 16819, Episode Time: 0h 2m 54.03854274749756s
Episode 16, Score: 259.492, Steps: 16819, Episode Time: 0h 2m 53.9399619102478s
Episode 17, Score: 298.767, Steps: 16819, Episode Time: 0h 2m 53.65166139602661s
Episode 18, Score: 208.942, Steps: 16819, Episode Time: 0h 2m 51.26138997077942s
Episode 19, Score: 569.437, Steps: 16819, Episode Time: 0h 2m 51.46911120414734s
Episode 20, Score: 296.028, Steps: 16819, Episode Time: 0h 2m 51.9044725894928s
Episode 21, Score: 474.674, Steps: 16819, Episode Time: 0h 2m 51.163774728775024s
Episode 22, Score: 485.254, Steps: 16819, Episode Time: 0h 2m 51.6283164024353s
Episode 23, Score: 477.807, Steps: 16819, Episode Time: 0h 2m 51.44952440261841s
Episode 24, Score: 581.752, Steps: 14760, Episode Time: 0h 2m 30.74623131752014s
Episode 25, Score: 922.778, Steps: 16819, Episode Time: 0h 2m 52.20497107505798s
Episode 26, Score: 480.688, Steps: 16819, Episode Time: 0h 2m 51.55469059944153s
Episode 27, Score: 217.528, Steps: 16819, Episode Time: 0h 2m 51.3183913230896s
Episode 28, Score: 906.789, Steps: 16819, Episode Time: 0h 2m 51.64697003364563s
Episode 29, Score: 189.408, Steps: 11660, Episode Time: 0h 1m 59.58882737159729s
Episode 30, Score: 569.012, Steps: 16819, Episode Time: 0h 2m 50.93529462814331s
Episode 31, Score: 582.093, Steps: 16819, Episode Time: 0h 2m 51.3623993396759s
Episode 32, Score: 1434.61, Steps: 16819, Episode Time: 0h 2m 50.992135763168335s
Episode 33, Score: 1698.13, Steps: 7460, Episode Time: 0h 1m 17.021241903305054s
Episode 34, Score: 497.089, Steps: 16819, Episode Time: 0h 2m 51.80149602890015s
Episode 35, Score: 398.307, Steps: 6360, Episode Time: 0h 1m 6.193634510040283s
Episode 36, Score: 479.24, Steps: 16819, Episode Time: 0h 2m 51.36735272407532s
Episode 37, Score: 479.08, Steps: 16819, Episode Time: 0h 2m 50.99102210998535s
Episode 38, Score: 297.595, Steps: 16819, Episode Time: 0h 2m 50.827954053878784s
Episode 39, Score: 305.711, Steps: 16819, Episode Time: 0h 2m 51.101524114608765s
