Episode 1, Score: 9.49829, Steps: 16819, Episode Time: 0h 2m 56.403642416000366s
Episode 2, Score: 17.3594, Steps: 16819, Episode Time: 0h 3m 4.624705076217651s
Episode 3, Score: 8.86816, Steps: 16819, Episode Time: 0h 3m 15.297365665435791s
Episode 4, Score: 8.25635, Steps: 16819, Episode Time: 0h 3m 19.625134706497192s
Episode 5, Score: 5.96216, Steps: 16819, Episode Time: 0h 3m 22.031546115875244s
Episode 6, Score: 9.84912, Steps: 16819, Episode Time: 0h 3m 16.359524250030518s
Episode 7, Score: 42.7053, Steps: 16819, Episode Time: 0h 3m 14.637502193450928s
Episode 8, Score: 6.65234, Steps: 16819, Episode Time: 0h 3m 16.50571036338806s
Episode 9, Score: 107.433, Steps: 16819, Episode Time: 0h 3m 18.137087106704712s
Episode 10, Score: 81.4089, Steps: 16819, Episode Time: 0h 3m 17.407049417495728s
Episode 11, Score: 10.5212, Steps: 16819, Episode Time: 0h 3m 21.71382427215576s
Episode 12, Score: 108.058, Steps: 16825, Episode Time: 0h 3m 18.17440152168274s
Episode 13, Score: 109.919, Steps: 16819, Episode Time: 0h 3m 24.901544332504272s
Episode 14, Score: 111.535, Steps: 16819, Episode Time: 0h 3m 6.956050872802734s
Episode 15, Score: 116.359, Steps: 16819, Episode Time: 0h 3m 7.960779905319214s
Episode 16, Score: 103.786, Steps: 16819, Episode Time: 0h 3m 19.452409744262695s
Episode 17, Score: 247.473, Steps: 16819, Episode Time: 0h 3m 22.762844562530518s
Episode 18, Score: 284.478, Steps: 16819, Episode Time: 0h 3m 22.848387002944946s
Episode 19, Score: 295.266, Steps: 16819, Episode Time: 0h 3m 15.442694425582886s
Episode 20, Score: 299.471, Steps: 16819, Episode Time: 0h 3m 17.89732003211975s
Episode 21, Score: 291.748, Steps: 16819, Episode Time: 0h 3m 18.534254550933838s
Episode 22, Score: 289.277, Steps: 16819, Episode Time: 0h 3m 20.94883632659912s
Episode 23, Score: 295.429, Steps: 16819, Episode Time: 0h 3m 15.37724256515503s
Episode 24, Score: 291.839, Steps: 16819, Episode Time: 0h 3m 14.611921310424805s
Episode 25, Score: 118.477, Steps: 16819, Episode Time: 0h 3m 17.390758752822876s
Episode 26, Score: 481.405, Steps: 16819, Episode Time: 0h 3m 10.237306356430054s
Episode 27, Score: 571.173, Steps: 16560, Episode Time: 0h 3m 1.2589199542999268s
Episode 28, Score: 478.002, Steps: 16819, Episode Time: 0h 3m 3.6430583000183105s
Episode 29, Score: 656.928, Steps: 16918, Episode Time: 0h 3m 4.879395008087158s
Episode 30, Score: 1385.18, Steps: 6160, Episode Time: 0h 1m 8.945661306381226s
Episode 31, Score: 482.205, Steps: 16819, Episode Time: 0h 3m 8.968127012252808s
Episode 32, Score: 386.655, Steps: 16819, Episode Time: 0h 3m 20.87656855583191s
Episode 33, Score: 1472.39, Steps: 16819, Episode Time: 0h 3m 29.634521007537842s
