Episode 80, Score: 474.996, Steps: 9260, Episode Time: 0h 1m 36.45474934577942s
Episode 81, Score: 479.324, Steps: 7060, Episode Time: 0h 1m 16.90629768371582s
Episode 82, Score: 656.931, Steps: 6260, Episode Time: 0h 1m 7.402358770370483s
Episode 83, Score: 702.664, Steps: 16819, Episode Time: 0h 3m 1.357905626296997s
Episode 84, Score: 450.69, Steps: 16819, Episode Time: 0h 2m 58.303829193115234s
Episode 85, Score: 707.146, Steps: 6560, Episode Time: 0h 1m 10.660834312438965s
Episode 86, Score: 482.822, Steps: 16819, Episode Time: 0h 2m 55.49993681907654s
Episode 87, Score: 486.691, Steps: 16819, Episode Time: 0h 2m 56.743062257766724s
Episode 88, Score: 480.717, Steps: 6560, Episode Time: 0h 1m 11.334402561187744s
Episode 89, Score: 707.643, Steps: 16819, Episode Time: 0h 2m 55.95166349411011s
Episode 90, Score: 477.524, Steps: 5969, Episode Time: 0h 1m 3.733259439468384s
Episode 91, Score: 483.375, Steps: 6260, Episode Time: 0h 1m 7.396435260772705s
Episode 92, Score: 234.432, Steps: 16931, Episode Time: 0h 3m 6.63081431388855s
Episode 93, Score: 2699.76, Steps: 6060, Episode Time: 0h 1m 5.5895445346832275s
Episode 94, Score: 900.092, Steps: 16819, Episode Time: 0h 3m 11.055469512939453s
Episode 95, Score: 705.981, Steps: 16819, Episode Time: 0h 3m 3.839308500289917s
Episode 96, Score: 270.61, Steps: 16819, Episode Time: 0h 2m 55.233290910720825s
Episode 97, Score: 490.304, Steps: 16819, Episode Time: 0h 3m 0.9620928764343262s
Episode 98, Score: 911.614, Steps: 16819, Episode Time: 0h 3m 2.171721935272217s
Episode 99, Score: 718.119, Steps: 16819, Episode Time: 0h 3m 7.9413673877716064s
Episode 100, Score: 485.447, Steps: 6060, Episode Time: 0h 1m 7.60827374458313s
Episode 101, Score: 1908.67, Steps: 16819, Episode Time: 0h 2m 59.31363010406494s
Episode 102, Score: 62.7461, Steps: 5969, Episode Time: 0h 1m 4.812493085861206s
Episode 103, Score: 1700.5, Steps: 16819, Episode Time: 0h 2m 59.39962673187256s
Episode 104, Score: 290.397, Steps: 16819, Episode Time: 0h 2m 56.30231308937073s
Episode 105, Score: 285.712, Steps: 16819, Episode Time: 0h 2m 57.47611665725708s
Episode 106, Score: 483.652, Steps: 16819, Episode Time: 0h 2m 57.33573579788208s
Episode 107, Score: 484.501, Steps: 16819, Episode Time: 0h 3m 10.95808720588684s
Episode 108, Score: 312.282, Steps: 16819, Episode Time: 0h 3m 7.4571027755737305s
Episode 109, Score: 489.552, Steps: 16819, Episode Time: 0h 2m 54.270607471466064s
Episode 110, Score: 485.257, Steps: 16819, Episode Time: 0h 2m 54.79023885726929s
Episode 111, Score: 490.825, Steps: 16819, Episode Time: 0h 2m 54.07462477684021s
Episode 112, Score: 906.226, Steps: 16819, Episode Time: 0h 2m 48.455068588256836s
Episode 113, Score: 487.278, Steps: 11860, Episode Time: 0h 2m 0.5391626358032227s
Episode 114, Score: 1327.11, Steps: 6160, Episode Time: 0h 1m 3.6551575660705566s
Episode 115, Score: 1260.93, Steps: 16819, Episode Time: 0h 2m 49.52763795852661s
Episode 116, Score: 1535.9, Steps: 6260, Episode Time: 0h 1m 8.616261005401611s
Episode 117, Score: 1241.07, Steps: 6460, Episode Time: 0h 1m 14.643749713897705s
Episode 118, Score: 1032.86, Steps: 16819, Episode Time: 0h 2m 52.45234799385071s
Episode 119, Score: 711.214, Steps: 7760, Episode Time: 0h 1m 19.767892837524414s
Episode 120, Score: 492.901, Steps: 9860, Episode Time: 0h 1m 40.248300313949585s
Episode 121, Score: 585.322, Steps: 16819, Episode Time: 0h 2m 49.700074434280396s
Episode 122, Score: 303.451, Steps: 16819, Episode Time: 0h 2m 49.45090103149414s
Episode 123, Score: 572.359, Steps: 16819, Episode Time: 0h 2m 50.255003452301025s
Episode 124, Score: 575.734, Steps: 6360, Episode Time: 0h 1m 5.369689702987671s
Episode 125, Score: 312.301, Steps: 16819, Episode Time: 0h 2m 50.22193241119385s
Episode 126, Score: 654.523, Steps: 6260, Episode Time: 0h 1m 4.778618097305298s
Episode 127, Score: 575.524, Steps: 5787, Episode Time: 0h 0m 59.69236874580383s
Episode 128, Score: 581.442, Steps: 16819, Episode Time: 0h 2m 50.115570068359375s
Episode 129, Score: 1157.85, Steps: 16819, Episode Time: 0h 2m 49.29541540145874s
Episode 130, Score: 2701.19, Steps: 6360, Episode Time: 0h 1m 5.5572710037231445s
Episode 131, Score: 113.509, Steps: 16819, Episode Time: 0h 2m 49.96812319755554s
Episode 132, Score: 482.193, Steps: 16819, Episode Time: 0h 2m 50.22918391227722s
Episode 133, Score: 1693.31, Steps: 16819, Episode Time: 0h 2m 50.05649495124817s
Episode 134, Score: 913.447, Steps: 16819, Episode Time: 0h 2m 50.49213671684265s
Episode 135, Score: 266.775, Steps: 16819, Episode Time: 0h 2m 49.989362716674805s
Episode 136, Score: 488.828, Steps: 7260, Episode Time: 0h 1m 14.331369161605835s
Episode 137, Score: 299.581, Steps: 16819, Episode Time: 0h 2m 50.34634256362915s
Episode 138, Score: 705.34, Steps: 8960, Episode Time: 0h 1m 31.38383960723877s
Episode 139, Score: 291.851, Steps: 16819, Episode Time: 0h 2m 50.36187219619751s
Episode 140, Score: 1629.13, Steps: 16819, Episode Time: 0h 2m 49.82783007621765s
Episode 141, Score: 653.834, Steps: 16819, Episode Time: 0h 2m 50.13589787483215s
Episode 142, Score: 480.875, Steps: 6060, Episode Time: 0h 1m 2.487039566040039s
Episode 143, Score: 479.316, Steps: 16819, Episode Time: 0h 2m 50.46152424812317s
Episode 144, Score: 583.449, Steps: 6760, Episode Time: 0h 1m 9.770807027816772s
Episode 145, Score: 308.464, Steps: 6160, Episode Time: 0h 1m 3.2353579998016357s
Episode 146, Score: 484.015, Steps: 6260, Episode Time: 0h 1m 5.300954818725586s
Episode 147, Score: 578.114, Steps: 16819, Episode Time: 0h 2m 49.57717227935791s
Episode 148, Score: 651.546, Steps: 16819, Episode Time: 0h 2m 50.679129123687744s
Episode 149, Score: 476.829, Steps: 16819, Episode Time: 0h 2m 50.21055817604065s
Episode 150, Score: 304.822, Steps: 16819, Episode Time: 0h 2m 50.566275119781494s
Episode 151, Score: 280.445, Steps: 16819, Episode Time: 0h 2m 50.126542806625366s
Episode 152, Score: 419.946, Steps: 8060, Episode Time: 0h 1m 22.993640661239624s
Episode 153, Score: 711.264, Steps: 6260, Episode Time: 0h 1m 4.3988120555877686s
Episode 154, Score: 705.687, Steps: 6060, Episode Time: 0h 1m 2.437870502471924s
Episode 155, Score: 543.265, Steps: 5969, Episode Time: 0h 1m 1.5669524669647217s
Episode 156, Score: 654.996, Steps: 5605, Episode Time: 0h 0m 58.375707149505615s
