Episode 381, Score: 482.485, Steps: 16819, Episode Time: 0h 3m 1.2801108360290527s
Episode 382, Score: 711.585, Steps: 6960, Episode Time: 0h 1m 16.35101008415222s
Episode 383, Score: 484.301, Steps: 13660, Episode Time: 0h 2m 28.962437629699707s
Episode 384, Score: 2263.09, Steps: 6160, Episode Time: 0h 1m 8.5900559425354s
Episode 385, Score: 487.779, Steps: 6760, Episode Time: 0h 1m 15.206125736236572s
Episode 386, Score: 254.146, Steps: 16819, Episode Time: 0h 3m 4.3523900508880615s
Episode 387, Score: 575.445, Steps: 16819, Episode Time: 0h 3m 5.378162622451782s
Episode 388, Score: 571.836, Steps: 16819, Episode Time: 0h 3m 6.732257127761841s
Episode 389, Score: 2711.4, Steps: 6160, Episode Time: 0h 1m 11.180509567260742s
Episode 390, Score: 483.206, Steps: 16819, Episode Time: 0h 3m 8.396548509597778s
Episode 391, Score: 372.865, Steps: 16819, Episode Time: 0h 3m 7.509412050247192s
Episode 392, Score: 1222.52, Steps: 16819, Episode Time: 0h 3m 7.401037693023682s
Episode 393, Score: 489.799, Steps: 16819, Episode Time: 0h 3m 8.40875768661499s
Episode 394, Score: 493.919, Steps: 6460, Episode Time: 0h 1m 12.918452501296997s
Episode 395, Score: 591.122, Steps: 16819, Episode Time: 0h 3m 7.177690267562866s
Episode 396, Score: 773.547, Steps: 5969, Episode Time: 0h 1m 7.520428419113159s
Episode 397, Score: 394.279, Steps: 16819, Episode Time: 0h 3m 6.5284483432769775s
Episode 398, Score: 477.318, Steps: 6960, Episode Time: 0h 1m 18.372694730758667s
Episode 399, Score: 1711.37, Steps: 5696, Episode Time: 0h 1m 4.62196683883667s
Episode 400, Score: 477.907, Steps: 6060, Episode Time: 0h 1m 8.558621406555176s
